計算対象,日付,内容,金額（円）,保有金融機関,大項目,中項目,メモ,振替,ID
0,2023/04/12,カ-ド,590000,三菱UFJ銀行,収入,旦那,,1,C595yrlBj4AlqqEHWIggwA
1,2023/04/12,ペイペイ*ココイチバンヤ,-2088,エポスカード,食費,hl_foods,,0,7ZbStDOE39kD9jM6KhMe1A
1,2023/04/12,ラクテンモバイルツウシンリョウ,-2180,エポスカード,住宅,hl_living,,0,WjWB6PgYVx7JoZ9hbU9bsQ
0,2023/04/12,AMAZON.CO.JP,-5657,三井住友カード,食費,その他食費,,1,8c5p5Xi-tLLA5gUbdWQjOQ
0,2023/04/12,カード (647),1860000,Smbc,収入, payoneer,,1,ixMRPAlHmw5UnujwgjkjTg
0,2023/04/12,カード (647),230000,Smbc,収入, payoneer,,1,Bxzo5_FKjA8R0v9JS2Fmgw
0,2023/04/12,カード (647),1770000,Smbc,収入, payoneer,,1,WWxn5ocATA39cp0apMuMZg
0,2023/04/12,カード (647),1980000,Smbc,収入, payoneer,,1,fTQSGOAutu-O8HB1Wmgzvg
0,2023/04/12,カード (647),1990000,Smbc,収入, payoneer,,1,jOVLFyInawy9BytFrvD0Xg
0,2023/04/12,カード (647),1570000,Smbc,収入, payoneer,,1,dIKnEDwCRp2KmREAfgGqtg
1,2023/04/12,ローンご返済,-9900000,Smbc,住宅,hl_living,,0,xMVCYKLdq3M3ZVynK6r8Cw
1,2023/04/12,ローンご返済,-4475,Smbc,住宅,hl_living,,0,ABwD3cnG2lZsoOg8Aj0QDg
1,2023/04/12,デザインジニエ ブラックコレクション(3枚セット)【日本正規品】 (M) ... 販売: ダイレクトテレショップ,-6600,Amazon.co.jp,日用品,hl_shop,"",0,Ld-BNIt3CBWBkIuG_krXtQ
1,2023/04/12,MS factory iPad mini6 用 ケース カバー 2021 mini 第6世代 アイパッドミニ6 背面透明 スマートカバー 耐衝撃 ソフト フレーム オートスリープ ケースカバー ピンクサンド IPDM6-S-TPU-PK 販売: MOBILE STUDIO,-1799,Amazon.co.jp,日用品,hl_shop,"",0,X2qT0NSaTlCGVM6lN4BHNA
1,2023/04/12,Amazonポイント,2742,Amazon.co.jp,収入,ポイント,,0,iCYFTwmlkyp0mT2AgaHQDw
0,2023/04/12,AP/モバイルスイカ(アツプルヴイ),-3000,エポスカード,現金・カード,電子マネー,"",1,449kFqBzmrQCiGTpaB8Q5A
1,2023/04/12,物販,-802,suica chong,食費,hl_foods,,0,_IAxsDE3vX58GtkIXbhi4w
1,2023/04/12,物販,-1983,モバイルSuica (モバイルSuica ID),食費,hl_foods,,0,vldWf9p0fmHk9ocwsUjeyw
0,2023/04/12,カード モバイル,3000,モバイルSuica (モバイルSuica ID),未分類,未分類,,1,8eaAEtdK4NM8Ebj38zrnfQ
1,2023/04/11,ペイペイ*ケイオウアイベトナムフォーアン,-880,エポスカード,食費,hl_foods,"",0,CXNYBSpNPRzzKG8ltPjhyQ
1,2023/04/11,ペイペイ*ケイオウアイベトナムフォーアン,-880,エポスカード,食費,hl_foods,"",0,_f-xYUvV_UU-d_SmE9tBHg
0,2023/04/11,モバイルSuica(Apple),-3000,三井住友カード,住宅,その他住宅,,1,U-Qritmx1-dlG1MGH62V9g
1,2023/04/11,ベビーミスト(75ml)ニールメッド 生理食塩水 スプレー 鼻洗浄 BM-75 販売: アマゾンジャパン合同会社,-760,Amazon.co.jp,日用品,hl_shop,,0,yjRJfPrWRnWHneHlo2qNNw
1,2023/04/11,Amazonポイント,760,Amazon.co.jp,収入,ポイント,,0,JyVwZvM9END7_sd4SVu7Sg
1,2023/04/11,アトラス 保温 保冷 魔法瓶 水筒 150ml ネイビー 超軽量 スリム 小さい水筒 コーヒー ミニボトル 直飲み ARSS-150NV 販売: アトラスオンラインショップ,-1450,Amazon.co.jp,日用品,hl_shop,"",0,zJTLUYBluzJNpMeGBI2wSQ
1,2023/04/11,Amazonポイント,1450,Amazon.co.jp,収入,ポイント,,0,xNW-X8-pt-LYJLpdG3l7nQ
1,2023/04/11,入 戸塚 出 日暮里,-824,suica chong,住宅,hl_living,"",0,fRjwe6nQfvjD-cZxE1miZg
1,2023/04/11,物販,-380,suica chong,食費,hl_foods,,0,pHhgBHDPdNSUgD5g4lWkwA
1,2023/04/11,入 日暮里 出 戸塚,-824,suica chong,住宅,hl_living,"",0,pFSIztHSQGV3pqNdz8dFeQ
0,2023/04/11,カード モバイル,3000,suica chong,未分類,未分類,,1,yKMC0LzHMKGNW2gdPpqS3g
1,2023/04/11,物販,-375,suica chong,食費,hl_foods,,0,gR75IYSDQd4PdBnthCeinw
0,2023/04/10,AMAZON.CO.JP,-1838,三井住友カード,食費,その他食費,,1,DpVSU60USSop6KDCIP14pg
0,2023/04/10,AMAZON.CO.JP,-35035,三井住友カード,食費,その他食費,,1,VzyDxt1xdSl0omvXSzSBjA
1,2023/04/10,カブシキガイシヤポピンズシツタ,-10516,エポスカード,税・社会保障,hl_bussi,,0,4e7oVzQHdkYTpZju-KI0sA
1,2023/04/10,カブシキガイシヤポピンズシツタ,-4884,エポスカード,税・社会保障,hl_bussi,,0,m_8RquSOarmyAJL6rR5LGA
1,2023/04/10,[サムソナイト] スーツケース キャリーケース ヴォラント Volant スピナー75 92L 75 cm 4.7kg エキスパンダブル 保証付 ブルー 販売: コンサイス【※土日祝日は定休日出荷不可※】,-35035,Amazon.co.jp,日用品,hl_shop,"",0,S5-ZWhwFPIDp-tDGUsxKiQ
1,2023/04/10,【第3類医薬品】トラフル錠 36錠 販売: アマゾンジャパン合同会社,-1838,Amazon.co.jp,衣服・美容,hl_beahea,,0,2B5t2CIHnRww2LJEn9zgWg
1,2023/04/10,コクヨ コピー用紙 A4 白色度80% 紙厚0.09mm 500枚 FSC認証 KB-39N 販売: アマゾンジャパン合同会社,-710,Amazon.co.jp,日用品,hl_shop,"",0,-2CJDkQ2Gtv0jdejxXWDiA
1,2023/04/10,Amazonポイント,710,Amazon.co.jp,収入,ポイント,,0,RIHHArAX6JMWMRMKkWrpBg
1,2023/04/10,カブシキガイシヤポピンズシツタ,10516,エポスカード,収入,返金,"",0,r_U-z0sF3B5tLp0C-ricNg
1,2023/04/10,物販,-735,モバイルSuica (モバイルSuica ID),食費,hl_foods,,0,XLCsnoKnnwfWS-J4YOWzdA
1,2023/04/10,物販,-580,モバイルSuica (モバイルSuica ID),食費,hl_foods,,0,nSFks3cjilTCX8MvZQI9EA
0,2023/04/09,AMAZON.CO.JP,-6990,三井住友カード,食費,その他食費,,1,q53ARXqz8WwCiRQgeTI3ig
1,2023/04/09,ペイペイ*カクヤス,-2468,エポスカード,食費,hl_foods,"",0,Az3OOE9JKSaWHM91_uJ10g
1,2023/04/09,メルカリ,-6500,エポスカード,日用品,hl_shop,"",0,gcPKV5peei-bVVp8jC-RyA
1,2023/04/09,Anker Eufy (ユーフィ) Smart Scale P2 Pro(体重体組成計)【アプリ対応 / Fitbit連携 / 体脂肪率 / BMI / 心拍数 / 筋肉量 / 基礎代謝量 / 水分量 / 体脂肪量 / 骨量 / 内臓脂肪 / タンパク質 / 骨格筋量 / 皮下脂肪 / 体内年齢 / ボディタイプ】 販売: AnkerDirect,-6990,Amazon.co.jp,日用品,hl_shop,"",0,p-9aYA3xYLmdge2wUu6Vow
1,2023/04/09,入 池袋 出 日暮里,-178,suica chong,住宅,hl_living,"",0,R7hvS_IyeJoajef7WbNxJQ
1,2023/04/09,入 日暮里 出 池袋,-178,suica chong,住宅,hl_living,,0,ZgOZCNy6XlbphwWYQxHv5w
1,2023/04/09,入 市ケ谷 出 日暮里,-178,モバイルSuica (モバイルSuica ID),住宅,hl_living,"",0,2pU7aP9LINF4PpBwby0Zpw
1,2023/04/09,物販,-570,モバイルSuica (モバイルSuica ID),食費,hl_foods,,0,5cvtrbcyy406lb6uni8gPA
1,2023/04/09,物販,-622,モバイルSuica (モバイルSuica ID),食費,hl_foods,,0,jqpBocpYHhTDSTD6S4eyKQ
1,2023/04/09,入 日暮里 出 市ケ谷,-178,モバイルSuica (モバイルSuica ID),住宅,hl_living,"",0,bDgHj4ddclfG9jmRL0NqxQ
1,2023/04/08,EP/マルマンストア 日暮里店,-3170,エポスカード,食費,hl_foods,"",0,UHWjRKLxbqLr7MQW8ZhrZw
0,2023/04/08,AMAZON.CO.JP,-28944,三井住友カード,食費,その他食費,,1,TFZ6gg5DDPw3v5XG1AejTA
1,2023/04/08,ペイペイ*ケイオウアイベトナムフォーアン,-2160,エポスカード,食費,hl_foods,"",0,1qAD5tBfHK5Qmc_i92Wa7w
1,2023/04/08,メルカリ,-1200,エポスカード,日用品,hl_shop,"",0,fHvsevOSZQ0terLYEx7tBQ
1,2023/04/08,メルカリ,-425,エポスカード,日用品,hl_shop,"",0,5GxZCJ53KJsS9Bh8FhNavw
1,2023/04/08,"Ferkurn パソコンケース 13.3 13 13.5インチ ノートパソコンケース 衝撃吸収 撥水性スリーブバッグ 持ち歩き 通勤ラップトップ ビジネス 手提げカバンPCバッグ MacBook Pro M1 2021-2015/13 MacBook Air M1 2021-2010/2022 M2,Dell XPS 13/13.5 Surface Laptop 4 3/HP Spectre ENVY X360 Pavilion/NEC/富士通 lifebook/Lenovoレノボ/ASUS 対応 保護用インナーケース (茶) 販売: SZKYH-JP",-1899,Amazon.co.jp,日用品,hl_shop,"",0,o4QHIb5mHtaG6q8yBpRotg
1,2023/04/08,Amazonポイント,1899,Amazon.co.jp,収入,ポイント,,0,LMlYGRch1QyY5Y5aIibrjA
1,2023/04/08,入 大塚 出 日暮里,-167,suica chong,住宅,hl_living,"",0,WDbsyrRnzXbPjSrYAzAyZg
1,2023/04/08,入 日暮里 出 大塚,-167,suica chong,住宅,hl_living,,0,Xp_CqRMNZSuoh-7gssw1Cg
1,2023/04/08,物販,-174,suica chong,食費,hl_foods,,0,9DKae4kja7kzGGYaHMLp6g
1,2023/04/08,物販,-504,suica chong,食費,hl_foods,,0,y-3RTJbRHGSnFn3k8qubUg
1,2023/04/07,EP/CoCo壱番屋東京メトロ西日暮里駅前店,-2205,エポスカード,食費,hl_foods,"",0,XxTK7pB75W1hxWi_BYIzUQ
0,2023/04/07,AMAZON.CO.JP,-1682,三井住友カード,食費,その他食費,,1,HjCbSxG12Mp1F1YbmWlD5w
0,2023/04/07,AMAZON.CO.JP,-3895,三井住友カード,食費,その他食費,,1,nZEb-tIaE6lTP-gyV9haGQ
0,2023/04/07,AMAZON.CO.JP,-6375,三井住友カード,食費,その他食費,,1,wyAurE0SMqY25mYIlfb11g
1,2023/04/07,メルカリ,-300,エポスカード,日用品,hl_shop,"",0,vnu28tOpX-xS8QhtQTHdjw
1,2023/04/07,メルカリ,-7400,エポスカード,日用品,hl_shop,"",0,zRojGrjPlRtv6AUeep3FEQ
1,2023/04/07,Scivation Xtend BCAA 7000mg Mango Madness (マンゴーマッドネス) 90杯分 国内正規品 サイベーション エクステンド 必須アミ 販売: Scivation Xtend,-7500,Amazon.co.jp,衣服・美容,hl_beahea,,0,5Tx76Q5MWoX7r2aYLr1eZA
1,2023/04/07,割引,1125,Amazon.co.jp,収入,ポイント,,0,uS-tRpzyE51pIVJGYdLj7g
1,2023/04/07,ホワイトニング ブリリアントモア ダブル ナチュラルペパーミント(90g) 5本【Brilliant more w】歯科専売品 ホワイト 販売: バリュープライスオンラインストア,-4100,Amazon.co.jp,衣服・美容,hl_beahea,"",0,0XFKiI0IS0RxB9Erwj53ww
1,2023/04/07,割引,205,Amazon.co.jp,収入,ポイント,,0,tyt5EBHrTqB1lcny3AwY3w
1,2023/04/07,ファンケル (FANCL) (新) マイルド クレンジング オイル 1本 120mL (約60回分) 販売: ファンケル(FANCL)公式ストア,-1870,Amazon.co.jp,衣服・美容,hl_beahea,"",0,GnbvKAvGnfRYfC6bkSK3vg
1,2023/04/07,割引,188,Amazon.co.jp,収入,ポイント,,0,-TPsq4BuunbJ8Gzu0tH7xQ
1,2023/04/07,物販,-322,モバイルSuica (モバイルSuica ID),食費,hl_foods,,0,uml0T69X-lJE0QN3heWIOg
0,2023/04/06,カード (647),-480000,Smbc,現金・カード,ATM引き出し,,1,eu6h4ZYaY871U6M3ZiZQMA
1,2023/04/06,口座振替 RTK ペイペイ,-1000,三菱UFJ銀行,食費,hl_foods,,0,s3ZNWwpLKVjIJSX5d30nJg
1,2023/04/06,ペイペイ*ケイオウアイベトナムフォーアン,-890,エポスカード,食費,hl_foods,"",0,x10KjOQzMqMhm_510WfomA
1,2023/04/06,ペイペイ*ケイオウアイベトナムフォーアン,-2160,エポスカード,食費,hl_foods,"",0,BBRduc0tZsrtusx9MWPaVQ
1,2023/04/06,ペイペイ*マルマンストア,-2286,エポスカード,食費,hl_foods,,0,Lt3jkSFTLtfUZ4dlvUSv0w
0,2023/04/06,モバイルSuica(Apple),-3000,三井住友カード,住宅,その他住宅,,1,tqa5j2aGur_GoCHAf0MkFg
0,2023/04/06,AMAZON.CO.JP,-3384,三井住友カード,食費,その他食費,,1,mY4z6Gxs4DnbTu-a0lnHmw
0,2023/04/06,AMAZON.CO.JP,-1192,三井住友カード,食費,その他食費,,1,RXtFLEbOhnbcU8njZqoqFA
0,2023/04/06,AP/モバイルスイカ(アツプルヴイ),-3000,エポスカード,現金・カード,電子マネー,"",1,mYqTm9docvffqJB7pn-ntw
1,2023/04/06,メルカリ,-4500,エポスカード,日用品,hl_shop,"",0,G0mW0LZMrQM6fFLuKjYYFA
1,2023/04/06,ニユ-ロヒカリ ゴリヨウリヨウキン,-2750,エポスカード,住宅,hl_living,"",0,4ZJDpwaj12RkO98EuqBfYQ
1,2023/04/06,"Grip, Steering Wheel Cover, Roll Type, Universal, Stylish, Anti-Slip, Motorcycle Accessory, Motorcycle Grip, Left and Right Set, Special Visibility for Men and Women, Black, Brown, Wine Red, Camel Color 販売: sococojp 商品についての質問は こちら",-1192,Amazon.co.jp,日用品,hl_shop,"",0,whuyteW4cYosWD06Drjghw
1,2023/04/06,【Amazon.co.jp 限定】メリーズパンツ Lサイズ(9~14kg) さらさらエアスルー 168枚 (56枚×3) 販売: アマゾンジャパン合同会社,-4229,Amazon.co.jp,日用品,hl_shop,"",0,CLHdpYnEHyW0j6gdqBYdSw
1,2023/04/06,割引,845,Amazon.co.jp,収入,ポイント,,0,6EX6g2dabt41ADzNWqmOmg
1,2023/04/06,入 戸塚 出 日暮里,-824,suica chong,住宅,hl_living,"",0,p-52jUErbC6EergNfAHMMQ
1,2023/04/06,物販,-380,suica chong,食費,hl_foods,,0,ywlqbS_QuCmo0mmbiEd7yg
0,2023/04/06,カード モバイル,3000,suica chong,未分類,未分類,,1,2wzlqF5zMkJwzxUz1PvWlA
1,2023/04/06,入 日暮里 出 戸塚,-824,suica chong,住宅,hl_living,"",0,dPuFtiHjlmi2pcuVIkNNyA
1,2023/04/06,物販,-155,suica chong,食費,hl_foods,,0,hdabgojDEQ2Pwaq9NznzMA
1,2023/04/06,入 新橋 出 日暮里,-178,モバイルSuica (モバイルSuica ID),住宅,hl_living,,0,FGpwre7iiGd73PB2WiNAag
1,2023/04/06,物販,-579,モバイルSuica (モバイルSuica ID),食費,hl_foods,,0,SzNay0b_Ulmto5qY6CadBw
0,2023/04/06,カード モバイル,3000,モバイルSuica (モバイルSuica ID),未分類,未分類,,1,oAhkGs1wHF4eWbGYuhVrqw
1,2023/04/06,入 西日暮里 出 新橋,-178,モバイルSuica (モバイルSuica ID),住宅,hl_living,"",0,CStgN9hf7bOBWynyzWDl9A
0,2023/04/05,AMAZON.CO.JP,-8806,三井住友カード,食費,その他食費,,1,51P98TnELBn7Ym6b2TZKyQ
0,2023/04/05,AMAZON.CO.JP,-1850,三井住友カード,食費,その他食費,,1,2DS0FyrvSQsm6mDkUFg8VA
1,2023/04/05,APPLE COM BILL,-950,エポスカード,教養・教育,hl_selfde,,0,6O-39xTiXvs6G_64Lp-4Cg
1,2023/04/05,ペイペイ*カクヤス,-2993,エポスカード,食費,hl_foods,"",0,pKjiqBTLxD_ZxyCr5y9IMQ
0,2023/04/05,AP/モバイルスイカ(アツプルヴイ),-3000,エポスカード,現金・カード,電子マネー,"",1,mFvsA5SpYfKdqTtTpr-Q5Q
1,2023/04/05,メルカリ,-7392,エポスカード,日用品,hl_shop,"",0,vLdDqvCPHgL4i_q198atlw
1,2023/04/05,メルカリ,-9000,エポスカード,日用品,hl_shop,"",0,ks6taOETy9l8UOhu019sEQ
1,2023/04/05,"Komine BK-084 1233 Protective Waterproof Riding Sneakers for Motorcycles, Black, US Men's Size 8 (26.0 cm) 販売: アマゾンジャパン合同会社",-8806,Amazon.co.jp,日用品,hl_shop,"",0,m6eAChVZciR0y6_o9qoBiQ
1,2023/04/05,Sunland Face Mask Balaclava Breathable Quick Dry Headwear Lycra Fabric 販売: SINLAND-MICROFIBER,-1850,Amazon.co.jp,日用品,hl_shop,"",0,Kv64JqSL-Mk4IHoue_uxVQ
1,2023/04/05,物販,-2397,モバイルSuica (モバイルSuica ID),食費,hl_foods,,0,Q7SqcRpEXEeSUEl_V9jnrw
0,2023/04/05,カード モバイル,3000,モバイルSuica (モバイルSuica ID),未分類,未分類,,1,bB935tEn4HITQ64WeJt8pg
0,2023/04/04,モバイルSuica(Apple),-3000,三井住友カード,住宅,その他住宅,,1,0wgsYzxjmAllnQBs4rKNdg
0,2023/04/04,カード (647),-480000,Smbc,現金・カード,ATM引き出し,,1,9lyS9q3ZJOMpwIiwug6a9A
1,2023/04/04,ペイペイ*ケイオウアイベトナムフォーアン,-1080,エポスカード,食費,hl_foods,"",0,3WiTPN_5FdmXCet38RrC1A
1,2023/04/04,ペイペイ*サンマルクカフェ,-380,エポスカード,食費,hl_foods,"",0,4SLHIznYbdLQcpNSVHvRuw
1,2023/04/04,ペイペイ*マルマンストア,-3043,エポスカード,食費,hl_foods,,0,dc3t6tb3JYNeo8izJiRkMQ
1,2023/04/04,メルカリ,-600,エポスカード,日用品,hl_shop,"",0,caR4h400hIa0g8_xPBncmQ
1,2023/04/04,東京電力,-16817,エポスカード,住宅,hl_living,,0,3GCLeodCdxzFsEa6iCJ-5A
1,2023/04/04,物販,-492,suica chong,食費,hl_foods,,0,ESNrQnZhMzEeEPyjHAWygg
1,2023/04/04,入 戸塚 出 日暮里,-824,suica chong,住宅,hl_living,"",0,jAG2YAg4JOfAJEXD_le0hw
0,2023/04/04,カード モバイル,3000,suica chong,未分類,未分類,,1,QKBlvtu7j7SqMBv5Wbt_gA
1,2023/04/04,入 日暮里 出 戸塚,-824,suica chong,住宅,hl_living,"",0,zq8A-xKA5IcKm4xYWIBpZw
1,2023/04/04,物販,-990,モバイルSuica (モバイルSuica ID),食費,hl_foods,,0,FonI-UBZ4qEUdQ04VLZQrg
0,2023/04/03,AMAZON.CO.JP,-2963,三井住友カード,食費,その他食費,,1,D5lmFNDaI29O9dE3EnKmCA
0,2023/04/03,AMAZON.CO.JP,-27487,三井住友カード,食費,その他食費,,1,w1ZEIS4ovHSNlcu8XgWZuQ
0,2023/04/03,AMAZON.CO.JP,-1759,三井住友カード,食費,その他食費,,1,DRq6Nr2_1b6tp9c8P141YA
0,2023/04/03,AMAZON.CO.JP,-4100,三井住友カード,食費,その他食費,,1,E44wc-7kv3anQneB5B4BqA
0,2023/04/03,Amazonネットスーパー(加盟店),-10292,三井住友カード,食費,その他食費,,1,2TTHDuBGJYTSpSch_FeR2A
1,2023/04/03,ローンご返済,-23067,Smbc,住宅,hl_living,,0,MFLFzyKcK7H_VIcOvS3ffA
1,2023/04/03,ローンご返済,-54250,Smbc,住宅,hl_living,,0,dunOOZnUS9ROaWuZwq0Vkg
1,2023/04/03,りぼん,-20000,Smbc,保険,hl_insav,"",0,Zz7HlmA4NNmJXpfN1b3C8A
0,2023/04/03,AP/モバイルスイカ(アツプルヴイ),-3000,エポスカード,現金・カード,電子マネー,"",1,QXRVnpXXVzHLFtqqqasXHQ
1,2023/04/03,配送料,0,Amazon.co.jp,日用品,hl_shop,,0,5u-nijLcj8EfvWpEANgvww
1,2023/04/03,[冷蔵] 明治 明治おいしい牛乳 125ml×3  ライフ,-201,Amazon.co.jp,食費,hl_foods,"",0,3dZkbmLtCTvetGoFq0xVsA
1,2023/04/03,カゴメ 野菜一日これ一本 超濃縮高リコピン&ビタミンA・E 125ml 3点 ライフ,-318,Amazon.co.jp,食費,hl_foods,"",0,_OpDFK9tgaJnoS1op8I1Mw
1,2023/04/03,アサヒグループ食品 1歳からのおやつ+DHAトマト&チーズビスケット 11.5g×3袋 2点 ライフ,-384,Amazon.co.jp,食費,hl_foods,"",0,ayBCuBjbRL-rvaNsstpRHg
1,2023/04/03,ミニッツメイド ぷるんぷるん Qoo(クー) もも味 3点 ライフ,-435,Amazon.co.jp,食費,hl_foods,"",0,ISNmrSwQHFJpGFc-GUu9fw
1,2023/04/03,青森産など国内産 サンふじ 小玉6玉 1袋  ライフ,-753,Amazon.co.jp,食費,hl_foods,"",0,YpeNEkQvbLbQCUQOV8qA2A
1,2023/04/03,ミニッツメイド ぷるんぷるん Qoo(クー) ぶどう味  ライフ,-145,Amazon.co.jp,食費,hl_foods,"",0,sbnNtgQ4LBMFCUWpDp2jpg
1,2023/04/03,ミニッツメイド ぷるんぷるん Qoo(クー) マスカット味 2点 ライフ,-290,Amazon.co.jp,食費,hl_foods,"",0,yDGBia0OdZIZuIZZ0MTerw
1,2023/04/03,森永製菓 ウイダーinゼリー マルチビタミン グレープフルーツ味 180g  ライフ,-201,Amazon.co.jp,食費,hl_foods,"",0,aqTsWnk5FGFAxdP5t4ZDrA
1,2023/04/03,ミニッツメイド ぷるんぷるん Qoo(クー) みかん味 3点 ライフ,-435,Amazon.co.jp,食費,hl_foods,"",0,mdAt0NRABTGaEqxgCdA9zQ
1,2023/04/03,森永 フルーツでおいしいやさいジュレ 黄色の野菜とくだもの  ライフ,-170,Amazon.co.jp,食費,hl_foods,"",0,CHdxhnyoJSSb1e1NEvzPsQ
1,2023/04/03,カゴメ 野菜生活100 マンゴーサラダ 200ml  ライフ,-106,Amazon.co.jp,食費,hl_foods,"",0,ssefQnyutRh3gou1iwSm5w
1,2023/04/03,ミニッツメイド 朝バナナ 180g ハンディパック  ライフ,-191,Amazon.co.jp,食費,hl_foods,"",0,lOHcd_URXhZ5vbAN71WQsQ
1,2023/04/03,サンヨー 元祖ニュータンタンメン本舗監修タンタンメン 94g 17点 ライフ,-4386,Amazon.co.jp,食費,hl_foods,"",0,PxTBs8XFp0QhZIar5E3MhA
1,2023/04/03,カゴメ 野菜生活100 オリジナル 200ml 3点 ライフ,-318,Amazon.co.jp,食費,hl_foods,"",0,SMJ5DU9x1rs6VcO8zl9RfQ
1,2023/04/03,森永 フルーツでおいしいやさいジュレ 緑の野菜とくだもの  ライフ,-170,Amazon.co.jp,食費,hl_foods,"",0,QTG7lgkGUYIK2LsJ4PwHJw
1,2023/04/03,カゴメ 野菜生活100 国産やさいとりんご 100ml×3本パック  ライフ,-225,Amazon.co.jp,食費,hl_foods,"",0,Hmwsvh3nARS4HNL4poA0Cw
1,2023/04/03,ミニッツメイド ぷるんぷるん Qoo(クー) りんご味 3点 ライフ,-435,Amazon.co.jp,食費,hl_foods,"",0,lj9WJ4oXIeLUmZNttYJXOA
1,2023/04/03,和光堂 はじめてのシリアル 8種の緑黄色野菜 40g  ライフ,-365,Amazon.co.jp,食費,hl_foods,"",0,3f95akDTcS2tRBtuqNxeRA
1,2023/04/03,カゴメ 野菜生活100 アップルサラダ 200ml  ライフ,-106,Amazon.co.jp,食費,hl_foods,"",0,zSFjLFexG16NK17f1gXTVA
1,2023/04/03,カルビー ベジたべるあっさりサラダ味ミニ 4連 40g 2点 ライフ,-340,Amazon.co.jp,食費,hl_foods,"",0,WXKskTyFt4oYKXbqjYtFUQ
1,2023/04/03,カゴメ 野菜一日これ一本 超濃縮鉄分&葉酸 125ml 3点 ライフ,-318,Amazon.co.jp,食費,hl_foods,"",0,D0MyplsDMKALE4n-LePgAA
1,2023/04/03,IPSA イプサ ザ・タイムR アクア 200ml 医薬部外品 販売: 風蘭 Good luck,-4100,Amazon.co.jp,衣服・美容,hl_beahea,"",0,_LVPSb47YQmUtULBpPprmA
1,2023/04/03,[VEY] ショーツ レディース シームレス 下着 女性 綿100% パンティ 抗菌 高通気性と伸縮性 パンツ【3枚/5枚】 販売: Yang-JP,-1759,Amazon.co.jp,日用品,hl_shop,"",0,ZaF2-ucZ6Qhksl1v5RRFCQ
1,2023/04/03,[サンコー] スーツケース フレーム SUPER LIGHTS MG 軽量 大型 SMGE-69 92L 69 cm 4.2kg エンボスブラック 販売: アマゾンジャパン合同会社,-30541,Amazon.co.jp,日用品,hl_shop,"",0,jp_wa3Z9htLE0oiX6AEnKQ
1,2023/04/03,割引,3054,Amazon.co.jp,収入,ポイント,,0,FrR46JaP1X-5Ew_gz5TZng
1,2023/04/03,【パンツ Lサイズ】マミーポコ パンツ ドラえもん オムツ (9~15kg)168枚(42枚×4) [ケース品] 【Amazon.co.jp限定】 販売: アマゾンジャパン合同会社,-2963,Amazon.co.jp,日用品,hl_shop,"",0,yvCjw69G1JAYEwQnSXAQhA
1,2023/04/03,物販,-950,モバイルSuica (モバイルSuica ID),食費,hl_foods,,0,PmP1wxKB689VN2jqz3iIvA
0,2023/04/03,カード モバイル,3000,モバイルSuica (モバイルSuica ID),未分類,未分類,,1,YST5jD2_yZe5S848JJpAwA
0,2023/04/02,AMAZON.CO.JP,-5340,三井住友カード,食費,その他食費,,1,ldfYdyQeyrPMnhxVbIhwlw
1,2023/04/02,ペイペイ*パンヤノホンヤ,-1320,エポスカード,食費,hl_foods,"",0,QRT2ixoPcBM-v0PSPKw9_A
1,2023/04/02,ペイペイ*ヒグラシベーカリー,-540,エポスカード,食費,hl_foods,,0,ILwD3lP92CaSg-C-nCQobg
1,2023/04/02,ペイペイ*アソボーノ,-1900,エポスカード,趣味・娯楽,hl_exp,"",0,CD9Q_6wziGjkyZZ4TJC-yA
1,2023/04/02,ペイペイ*ケイオウアイベトナムフォーアン,-1550,エポスカード,食費,hl_foods,"",0,aoknx6TqbZegBsO2Br0jGg
1,2023/04/02,メルカリ,-824,エポスカード,日用品,hl_shop,"",0,OWQ58AouHaC4T2v0CEIRTQ
1,2023/04/02,リトルワンズ 無添加 国産有機野菜・天然食材の幼児食 18ヶ月頃から (Aセット (6個入り)) 販売: Little One's (リトルワンズ),-5340,Amazon.co.jp,食費,hl_foods,"",0,ys0sBnTmQ6gOK_kgvCNg0Q
1,2023/04/02,入 川崎 出 日暮里,-406,suica chong,住宅,hl_living,,0,AbmljG5AYdFuH3g1KoVaIQ
1,2023/04/02,入 日暮里 出 川崎,-406,suica chong,住宅,hl_living,"",0,0ca5lLRZJApTqJUgH29aPg
1,2023/04/02,物販,-340,モバイルSuica (モバイルSuica ID),食費,hl_foods,,0,yG4_DFJPMTrFumzVsdgu7A
1,2023/04/02,物販,-1150,モバイルSuica (モバイルSuica ID),食費,hl_foods,,0,mAPSo9ZRK3jBaq2cglB-wg
0,2023/04/01,AMAZON.CO.JP,-2780,三井住友カード,食費,その他食費,,1,rIrLUOCN9VHO5x2l85lYPQ
1,2023/04/01,ペイペイ*ダイソー,-4170,エポスカード,日用品,hl_shop,,0,zKfQ5APe7x-q-ZmitEahuw
1,2023/04/01,キヤノン キヤノン インクタンク BK BCI-19BK 00018121【まとめ買い3個セット】 販売: セレクトショップ STOCKs,-2780,Amazon.co.jp,日用品,hl_shop,"",0,M1Z6d1fEXeupc0pkNXis1A
1,2023/04/01,入 大塚 出 日暮里,-167,suica chong,住宅,hl_living,"",0,0Gk8jt2iIxvu701Gf-DX_Q
1,2023/04/01,入 日暮里 出 大塚,-167,suica chong,住宅,hl_living,,0,8zXyqoTIB-MfhUMbsD8WaA
