計算対象,日付,内容,金額（円）,保有金融機関,大項目,中項目,メモ,振替,ID
1,2022/07/01,和光堂 グーグーキッチン 大根と豚の角煮 80g  Amazonフレッシュ,-90,Amazon.co.jp,食費,hl_foods,,0,xurWThKZ5BPwmEy6nihrAw
1,2022/07/01,ピジョン ベビーおやつ 元気アップカルシウム 小松菜とほうれん草のビスケット 2袋入  Amazonフレッシュ,-175,Amazon.co.jp,日用品,hl_shop,,0,yNaLnwpNB-hrQWaStnaxsg
1,2022/07/01,ピジョン ベビー飲料 ぷちグルト ヨーグルト味 100ml×3コパック  Amazonフレッシュ,-204,Amazon.co.jp,食費,hl_foods,,0,zHAYSs21QPLYORa0RNVoMw
1,2022/07/01,OXO (オクソー) 皮むき器 タテ型ピーラー 20081  Amazonフレッシュ,-1100,Amazon.co.jp,日用品,hl_shop,,0,gtky1AL2oVR1c7y-tnywDg
1,2022/07/01,[冷凍] 2人前 ミールキット all in one!キット グリーンカレー 調理約10分  Amazonフレッシュ,-789,Amazon.co.jp,食費,hl_foods,,0,hNHtuUUQH5ZdCVBO5A6DbA
1,2022/07/01,調整額,-47,Amazon.co.jp,日用品,hl_shop,,0,FFIB2UXbduqKfJTQPr1vtw
1,2022/06/30,タイムズカー,-880,エポスカード,住宅,hl_living,,0,RI1dbJ8Z3sv3hP1R1onQYg
0,2022/06/30,AP/MOBILE SUICA APPLE V,-3000,エポスカード,通信費,その他通信費,,1,zCeE6_1_Jgio4l4utwFSRw
0,2022/06/30,カード モバイル,3000,モバイルSuica (モバイルSuica ID),未分類,未分類,,1,mbpQnON8lkAgYcG-AoZTug
1,2022/06/30,物販,-1326,モバイルSuica (モバイルSuica ID),食費,hl_foods,"",0,VZa9heVrkLSnpIKvzHhuHg
1,2022/06/29,ペイペイ*トリキゾク,-9100,エポスカード,食費,hl_foods,"",0,BY-gkzqkFCoAi_rNW-s2Aw
1,2022/06/29,ユニクロ(ユニクロペイ),-7560,エポスカード,日用品,hl_shop,"",0,n2gvIqyx2j3ZaPXFuwznsg
1,2022/06/29,入 御徒町 出 日暮里,-136,suica chong,住宅,hl_living,,0,NNAq656xM_MxlUiLRAS1iA
1,2022/06/29,入 日暮里 出 御徒町,-136,suica chong,住宅,hl_living,,0,eTXTDogujwzIeUaO_oQSDA
1,2022/06/29,入 御徒町 出 日暮里,-136,モバイルSuica (モバイルSuica ID),住宅,hl_living,"",0,1_JEdayydwhNt7PX4tvGIA
1,2022/06/29,入 日暮里 出 御徒町,-136,モバイルSuica (モバイルSuica ID),住宅,hl_living,"",0,sKMRs4Dfse1M7weZZs-9WQ
1,2022/06/29,"3M Scotch Removable Double-sided Tape, Strong and Thin 販売: アマゾンジャパン合同会社",-543,Amazon.co.jp,日用品,hl_shop,,0,CWadDeK7cgj334-7f7gRww
1,2022/06/29,Richell Lunch - Kun Baby Food Scissors 販売: アマゾンジャパン合同会社,-881,Amazon.co.jp,日用品,hl_shop,,0,bmL4DB5V1jnpyc2qVcQ1vg
1,2022/06/29,割引,54,Amazon.co.jp,収入,ポイント,,0,NTfQJRmSOaPGtaX7kcjqJg
1,2022/06/29,Amazonポイント,1370,Amazon.co.jp,収入,ポイント,,0,l-vhNAbIALPME6qtrNhlMQ
1,2022/06/28,物販,-1574,モバイルSuica (モバイルSuica ID),食費,hl_foods,"",0,FjBmBwzFiAEp6vY4NAbd-g
1,2022/06/28,バス等 都電都B,-210,モバイルSuica (モバイルSuica ID),住宅,hl_living,"",0,pxdxmunMvxK7a_NlbXSCYQ
1,2022/06/28,バス等 都電都B,-210,モバイルSuica (モバイルSuica ID),住宅,hl_living,"",0,EVZt7DM-4z4i6NqHS_pK6Q
1,2022/06/28,Utamaro Liquid 13.5 fl oz (400 ml) 販売: アマゾンジャパン合同会社,-387,Amazon.co.jp,日用品,hl_shop,,0,k-t2TNz1PDhkuYcCLCAgZg
1,2022/06/28,Amazonポイント,387,Amazon.co.jp,収入,ポイント,,0,fKED58jh5lz-_JMoLfOZaw
1,2022/06/28,"eSupply EEX-TABS04 Tablet Arm Stand, Floor Rest, Flexible, With Table, Adjustable Angle/Height Rotation, iPad Smartphone 販売: イーサプライ【土日も当日出荷あり】★合計3千円以上送料無料(離島 沖縄 北海道除く)】",-5480,Amazon.co.jp,日用品,hl_shop,,0,IlEHh-o8kV7Rz6MdvBmW9A
1,2022/06/28,Amazonポイント,5480,Amazon.co.jp,収入,ポイント,,0,aqIxTs2SrhbjOer1Eq3wnA
1,2022/06/28,"LEC Gekikoshi-kun, Helix, Easy to Apply, Adhesive Tape (90 Rounds x 3 Rolls), Universal Size, Strong Adhesive 販売: アマゾンジャパン合同会社",-362,Amazon.co.jp,日用品,hl_shop,,0,k_drdgEbZH-hcv6lT9u2ag
1,2022/06/28,"LEC Gekiochi-kun Adhesive Cleaner Handy (Place it and Freestanding Case Included), Sugo Technique Cut, Carpet Cleaner 販売: アマゾンジャパン合同会社",-474,Amazon.co.jp,日用品,hl_shop,"",0,p0gy3cYrugA00oDDuy0Bxw
1,2022/06/28,Amazonポイント,836,Amazon.co.jp,収入,ポイント,,0,W05jN0M7KfnD45QwF5fKLQ
0,2022/06/27,AMAZON.CO.JP,-5783,三井住友カード,日用品,その他日用品,,1,JssHUytm4CGJKBXcJsn_Aw
1,2022/06/27,ナス ニシニツポリ,-19800,エポスカード,衣服・美容,hl_beahea,"",0,42pkX8dG219GqlIFIYB7Qg
0,2022/06/27,AP/MOBILE SUICA APPLE V,-3000,エポスカード,通信費,その他通信費,,1,OI3A_4bXH9edDymog_ieOA
1,2022/06/27,口座振替4 AP(GTNMOBILE,-1631,三菱UFJ銀行,住宅,hl_living,,0,CkJaQEbawoS0ZzQ9I_GeNA
1,2022/06/27,口座振替4 SMFS(クオ-ク,-8782,三菱UFJ銀行,教養・教育,hl_selfde,,0,zBfNueqZOkcB2UywLDfL5A
0,2022/06/27,口座振替4 エポスカ-ド,-12811,三菱UFJ銀行,住宅,家賃・地代,,1,6vZMEIQ9afZbGxpGzpT-nA
1,2022/06/27,物販,-3596,モバイルSuica (モバイルSuica ID),食費,hl_foods,"",0,gmKpUnbrpu0MljGPHX-Fxw
0,2022/06/27,カード モバイル,3000,モバイルSuica (モバイルSuica ID),未分類,未分類,,1,2Zfh7UVAiKe7b-hIoDsGPA
1,2022/06/26,ユニクロ ジ-ユ- プラステオンライ,-10030,エポスカード,日用品,hl_shop,"",0,QLigLAxn8dEqEkYLrwV3mQ
0,2022/06/26,AP/MOBILE SUICA APPLE V,-10000,エポスカード,特別な支出,家具・家電,,1,Cla0UaVsUrsBgy6CaGYzTg
1,2022/06/26,ペイペイ*モモクアン,-590,エポスカード,食費,hl_foods,,0,bixbe6c9UAlWI06ysvMmqw
1,2022/06/26,ペイペイ*モモクアン,-3500,エポスカード,食費,hl_foods,,0,Hg4uDPfnmdgOvIpuTTpGyA
1,2022/06/26,ユニクロ ジ-ユ- プラステオンライ,1490,エポスカード,収入,返金,"",0,GLu8P2B4EP6-7ebN2xSVxA
1,2022/06/26,ユニクロ ジ-ユ- プラステオンライ-,-8540,エポスカード,日用品,hl_shop,"",0,3cXJNEzmmPgyQGJKyUR9JA
1,2022/06/26,ユニクロ ジ-ユ- プラステオンライ,10030,エポスカード,収入,返金,"",0,4eJTGV77g6nhVklIMJg0MQ
1,2022/06/26,物販,-2909,モバイルSuica (モバイルSuica ID),食費,hl_foods,"",0,uIdys1vkW_c_Msn9n2Iiqw
1,2022/06/26,入 南千住 出 日暮里,-157,モバイルSuica (モバイルSuica ID),住宅,hl_living,"",0,oWIUnxfE8f10oZFv2dGe5A
1,2022/06/26,物販,-3188,モバイルSuica (モバイルSuica ID),食費,hl_foods,"",0,R4NZAveUTd2L8xVfuZOGpA
1,2022/06/26,物販,-129,モバイルSuica (モバイルSuica ID),食費,hl_foods,"",0,lzZGRHPmX7ijKWN0p8n-6w
1,2022/06/26,入 日暮里 出 南千住,-157,モバイルSuica (モバイルSuica ID),住宅,hl_living,"",0,C3N8sQg0Y6_ZzRncYftPHg
1,2022/06/26,物販,-324,モバイルSuica (モバイルSuica ID),食費,hl_foods,"",0,mdo51QMVpvBagvAcxnQK6g
0,2022/06/26,カード モバイル,10000,モバイルSuica (モバイルSuica ID),未分類,未分類,,1,JLttaM1GcqfRjy5u8ETzUg
0,2022/06/25,AP/MOBILE SUICA APPLE V,-3000,エポスカード,通信費,その他通信費,,1,DfYScforxcmY7WiH_2FElw
1,2022/06/25,入 上野 出 日暮里,-136,suica chong,住宅,hl_living,,0,zEO23WWeTyZuDQQI2fuq0A
1,2022/06/25,入 蒲田 出 上野,-308,suica chong,住宅,hl_living,,0,IfWgAy5mtviLyFw-QhPW1w
1,2022/06/25,物販,-110,suica chong,食費,hl_foods,,0,ADr7cMaBfYrGJR5EIqZaUw
1,2022/06/25,入 日暮里 出 蒲田,-396,suica chong,住宅,hl_living,,0,dvAw_g41fbld4bgcMXcjdg
1,2022/06/25,入 上野 出 日暮里,-136,モバイルSuica (モバイルSuica ID),住宅,hl_living,"",0,qd3jEtOaMncLKyZ7MAv8wQ
1,2022/06/25,物販,-129,モバイルSuica (モバイルSuica ID),食費,hl_foods,"",0,y0LL5Hy-SJJtyiPBtP1X6w
1,2022/06/25,物販,-840,モバイルSuica (モバイルSuica ID),食費,hl_foods,"",0,glx2bSx8yGn8iewc0V0FeQ
0,2022/06/25,カード モバイル,3000,モバイルSuica (モバイルSuica ID),未分類,未分類,,1,kXqj-iuM6mL_aTWkh97LEg
1,2022/06/25,入 日暮里 出 御徒町,-136,モバイルSuica (モバイルSuica ID),住宅,hl_living,"",0,4V7HYxvzCBeE9RDQGf7G7Q
1,2022/06/25,Kirei Kirei Medicated Foaming Hand Soap Auto Dispenser with Main Unit + Refill 6.8 fl oz (200 ml) x 1 Disinfecting Wet Sheet 販売: アマゾンジャパン合同会社,-2750,Amazon.co.jp,日用品,hl_shop,,0,lOGPan5_YD9zbZFJhUhdTw
1,2022/06/25,割引,550,Amazon.co.jp,収入,ポイント,,0,09RFQnPSniQB3CUxULc7EA
1,2022/06/25,Amazonポイント,2200,Amazon.co.jp,収入,ポイント,,0,VmdG85FHaoG9F5ZFLreI1g
1,2022/06/24,APPLE COM BILL,-400,エポスカード,教養・教育,hl_selfde,,0,OsWxn9zppOV6IrlLz6vdIw
1,2022/06/24,イナゲヤアラカワニシニツポリテン,-4456,エポスカード,食費,hl_foods,,0,mfDKCf6v_JAuRPrUjzNCSA
1,2022/06/24,振込 グ-グル(ド,51279,Smbc,収入,旦那,,0,czW2xtqOCtoHl7rpP6XsRw
0,2022/06/23,AP/MOBILE SUICA APPLE V,-3000,エポスカード,通信費,その他通信費,,1,AcCYkREXBFxSJdhzxPYYHQ
0,2022/06/23,AP/MOBILE SUICA APPLE V,-10000,エポスカード,特別な支出,家具・家電,,1,gSrFQ8NI4skngmbpPOYVVw
1,2022/06/23,イナゲヤアラカワニシニツポリテン,-5474,エポスカード,食費,hl_foods,,0,oNrBVARa2fZykZahyQMz6A
1,2022/06/23,入 京成空港 出 京成日暮,-1042,suica chong,住宅,hl_living,"",0,wweP1UQb5q8kCL4uWyL1pw
1,2022/06/23,物販,-4500,suica chong,食費,hl_foods,,0,y9gYbF1mPQPpKViVTwmOEQ
0,2022/06/23,カード モバイル,10000,suica chong,未分類,未分類,,1,AHnaQNPvz8I8N-URtNT9HQ
1,2022/06/23,物販,-1870,モバイルSuica (モバイルSuica ID),食費,hl_foods,"",0,fK3oH7sCEcEuqHvrxYBPhw
1,2022/06/23,入 京成空港 出 京成日暮,-1042,モバイルSuica (モバイルSuica ID),住宅,hl_living,"",0,UNH1Ll7ar68nLGGG5EF9eA
0,2022/06/23,カード モバイル,3000,モバイルSuica (モバイルSuica ID),未分類,未分類,,1,9lYJwPfF3nBIZGYw7lLjEw
0,2022/06/22,AMAZON.CO.JP,-1953,三井住友カード,日用品,その他日用品,,1,VvOncehFijqDUPKLqU6ErQ
0,2022/06/22,AMAZON.CO.JP,-4378,三井住友カード,日用品,その他日用品,,1,5JymWD2-GFpkRweyl0giVw
0,2022/06/22,AMAZON.CO.JP,-3586,三井住友カード,日用品,その他日用品,,1,wsdp1K2nFTo9-QP9JQ4PVQ
1,2022/06/22,カンリヒ,-35750,Smbc,住宅,hl_living,,0,t7ORJg2QER90pkYEHSIblg
1,2022/06/22,"Philips DSK203 Desk Light, LED, Rechargeable, Stand Light, Tabletop Light, Electric Stand, Table Light, Eye Friendly, For Home Work, Reading Light, Blue Light Reduction, Touch Sensor Dimming, USB Powered, Power Outlets, Portable 販売: アマゾンジャパン合同会社",-4378,Amazon.co.jp,日用品,hl_shop,,0,lDT4Nll3492EtRYZGdOEuw
1,2022/06/22,"RiZKiZ Soft Polyethylene Color Balls for Kids Pool, Ball House, Kids Play, Circle 販売: 【安心の日本企業、全品1年保証】グッズアベニュー",-1980,Amazon.co.jp,日用品,hl_shop,,0,9xc-hbLc2BjRCGuiffu8ug
1,2022/06/22,Richgv Smartphone Electronic Toy Phone 6 Months to 36 Months Baby Toddler Toy Educational Learning English Foreign Language Finger Play Pink 販売: RichGV Direct JP,-1784,Amazon.co.jp,日用品,hl_shop,"",0,9YW__9qXZSV9fIfPDMwE3w
1,2022/06/22,割引,178,Amazon.co.jp,収入,ポイント,,0,5aEuLvU7hHZHBa99RBbJXw
1,2022/06/22,"Richell Spill-Free Bolo Cup, Pink 販売: アマゾンジャパン合同会社",-364,Amazon.co.jp,日用品,hl_shop,,0,d8_wJlQfsvqi1TRMg8prFQ
1,2022/06/22,ビーンスタークつよいこ 800g 販売: アマゾンジャパン合同会社,-1673,Amazon.co.jp,食費,hl_foods,"",0,nNklbuvobg10dr7foyOEkg
1,2022/06/22,割引,84,Amazon.co.jp,収入,ポイント,,0,OTWCvTAmZnD7BHim7RIj-g
0,2022/06/20,AMAZON.CO.JP,-15730,三井住友カード,日用品,その他日用品,,1,TfaCnt9hCwXq2M6ZwggXyA
0,2022/06/20,AMAZON.CO.JP,-12950,三井住友カード,日用品,その他日用品,,1,DTU8yy4N7coYl_5thEpo0w
1,2022/06/20,"Keratta Foldable Baby Play Mat, Waterproof, White 販売: ケラッタ株式会社 商品についての質問は こちら",-12950,Amazon.co.jp,日用品,hl_shop,,0,ovaL55gAJn4f1JgX49AgUw
1,2022/06/20,Musical Kids Land EX Maroon With Clear Panel 販売: チャイルドヴィーイクルズ,-15730,Amazon.co.jp,日用品,hl_shop,,0,pv1w1XrNxFeZHIrq51UYFw
1,2022/06/10,振込 アラカワクジドウテアテ,60000,Smbc,収入,その他入金,,0,UeYZV8E4Oy0WXNAT4w5e0Q
1,2022/06/06,ソニ-ネツトワ-クコミユニケ-シヨンズ,-2750,エポスカード,住宅,hl_living,,0,Fq22dH2ogMOaJH-t8Gtamg
1,2022/06/04,APPLE COM BILL,-1300,エポスカード,教養・教育,hl_selfde,,0,rYW3YiV6q783z8bQX4UDKg
1,2022/06/03,東京電力,-4381,エポスカード,住宅,hl_living,,0,jc3U5sYXMwMp2YMln65_JQ
1,2022/06/02,ローンご返済,-23067,Smbc,住宅,hl_living,,0,g3atNt6sxnfZ3NI0y7BCjw
1,2022/06/02,ローンご返済,-54250,Smbc,住宅,hl_living,,0,HZx-mLe4DHkQYZR_etGmUA
1,2022/06/01,振込IB1 フアム ラン マイ,350000,三菱UFJ銀行,収入,旦那,"",0,CSLtrSIYSzTBbDU27YApvA
1,2022/05/31,タイムズカー,-880,エポスカード,住宅,hl_living,,0,A_fP4GT8OBYDkazJ3HC1XQ
1,2022/05/27,口座振替4 AP(GTNMOBILE,-1851,三菱UFJ銀行,住宅,hl_living,,0,U_-k5KI9c0DFst55Da_4cw
0,2022/05/27,口座振替4 エポスカ-ド,-176978,三菱UFJ銀行,住宅,家賃・地代,,1,E4V7tKFh0DIMLRJrIBiNMQ
1,2022/05/26,口座振替4 SMFS(クオ-ク,-8782,三菱UFJ銀行,教養・教育,hl_selfde,,0,vwi4EcqZ5H9-0mMXywT5CQ
0,2022/05/26,口座振替3 ミツイスミトモカ-ド,-160568,三菱UFJ銀行,現金・カード,カード引き落とし,,1,sVexHkcddGPsJcPRxXL5xw
1,2022/05/24,東京都水道局(継続),-3830,エポスカード,住宅,hl_living,,0,cSRxK-Ik1g9jwBGEAEMLhA
1,2022/05/24,APPLE COM BILL,-400,エポスカード,教養・教育,hl_selfde,,0,YziJDXJQveH4BL20f4WGaA
1,2022/05/24,APPLE COM BILL,-100,エポスカード,教養・教育,hl_selfde,,0,uC9zkmoOV46C_mAmpKXxVA
1,2022/05/24,APPLE COM BILL,-650,エポスカード,教養・教育,hl_selfde,,0,c1yYjmR6ZY_R9fUyrAbq0g
1,2022/05/23,カンリヒ,-35750,Smbc,住宅,hl_living,,0,DWJJICHniBcE9puijpAnrQ
1,2022/05/23,振込 グ-グル(ド,184268,Smbc,収入,旦那,,0,H7zugwDYEpCQsyHuLMKwuw
1,2022/05/18,振込 シヨクギヨウアンテイキヨク      2022120106000203782820220518,507524,Smbc,収入,給与,"",0,27UGKMzR0vU8zN_J0o6npg
1,2022/05/12,Amazon Market Place,-12,ファミマTカード,日用品,hl_shop,"",0,pRKUzT8iSB4E8i9JqAzN1g
1,2022/05/07,ソニ-ネツトワ-クコミユニケ-シヨンズ,-2750,エポスカード,住宅,hl_living,,0,Rqzjh9_j727gW8pC3LP3Pw
1,2022/05/06,東京電力,-4201,エポスカード,住宅,hl_living,,0,CXwwouhlX-wFTIYIOuhOlw
1,2022/05/02,ローンご返済,-23067,Smbc,住宅,hl_living,,0,GoH87dF3K0obYYIZkNZtLg
1,2022/05/02,ローンご返済,-54250,Smbc,住宅,hl_living,,0,JWmnmOoZ8x_0LaoCrmOLqg
1,2022/04/30,タイムズカー,-880,エポスカード,住宅,hl_living,,0,m0WJbKlVLNow9PL20SXHLA
1,2022/04/27,口座振替4 AP(GTNMOBILE,-2664,三菱UFJ銀行,住宅,hl_living,,0,gR2wGpRhX_yS-Pt9WPwECQ
0,2022/04/27,口座振替4 エポスカ-ド,-242218,三菱UFJ銀行,住宅,家賃・地代,,1,EOww3owocjB2tZxIB7jhow
0,2022/04/26,AMAZON.CO.JP,-139980,三井住友カード,日用品,その他日用品,,1,ZXuwZXEpZlS7g0AXMCzgXg
0,2022/04/26,AMAZON.CO.JP,-21107,三井住友カード,日用品,その他日用品,,1,7d3qN9sP-K9WdXHvnngQXQ
1,2022/04/26,口座振替4 SMFS(クオ-ク,-8782,三菱UFJ銀行,教養・教育,hl_selfde,"",0,UOlVWAXrOMmIz2zp1HOXow
0,2022/04/26,口座振替3 ミツイスミトモカ-ド,-118718,三菱UFJ銀行,現金・カード,カード引き落とし,,1,SgjnPiPqKVIRTYXsuwULgQ
1,2022/04/26,Canon EF 24-70mm f/2.8L II USM 販売: K.JP.STORE【全額返金保証1カ月 送料無料】,-139980,Amazon.co.jp,日用品,hl_shop,,0,Y_rOefB36A22Q_dcyHhMHQ
1,2022/04/26,New Spirlina EX 1000 Tablets x 2 Packs 販売: Yolo's,-8900,Amazon.co.jp,日用品,hl_shop,,0,40kGODEWxmKsQflUFOZeFw
1,2022/04/26,明治ほほえみ らくらくキューブ 27g×16袋入り 販売: アマゾンジャパン合同会社,-1375,Amazon.co.jp,日用品,hl_shop,,0,hA1h6YoO3Ji0tOqTYKkNlA
1,2022/04/26,Meiji Hohoemi Raku Raku Cubes 販売: アマゾンジャパン合同会社,-4277,Amazon.co.jp,日用品,hl_shop,,0,X34S-m26Z0p3pYoZvZVrTQ
1,2022/04/26,ペンがおしゃべり! えいご絵じてんプレミアムセット 三訂版 ([バラエティ]) 販売: アマゾンジャパン合同会社,-9163,Amazon.co.jp,日用品,hl_shop,,0,3zINJuodSW81_Bv_k2xqLA
1,2022/04/26,醗酵ウコン茶(大)2g×60包 販売: うちなーむん(創業73年の沖縄食材卸小売専門店),-2748,Amazon.co.jp,日用品,hl_shop,,0,NkBTBFISYwwCIS-Eabev2Q
1,2022/04/26,Amazonポイント,5356,Amazon.co.jp,収入,ポイント,,0,Ie5fADwxCzsGWP--bdDPZg
1,2022/04/22,カンリヒ,-35750,Smbc,住宅,hl_living,,0,I-H6t_bT9TPg9w9P4jYsZA
1,2022/04/22,振込 グ-グル(ド,253761,Smbc,収入,旦那,,0,PdS11w0PnY0sJRNNzvllTA
0,2022/04/19,Amazon Downloads,-980,三井住友カード,日用品,その他日用品,"",1,pWa71UeVXePXF2spNjeSsQ
1,2022/04/19,Kindle Unlimited 販売: Amazon Services International LLC,-980,Amazon.co.jp,教養・教育,hl_selfde,"",0,co0Xz33ZFpGVUdwBIi4xsQ
0,2022/04/15,パソコン振込 レ テイ トウ ハ,-400000,Smbc,現金・カード,ATM引き出し,,1,jy8OxUln_F1DEI_G_ptPOA
1,2022/04/15,振込手数料,-330,Smbc,日用品,hl_shop,,0,06Zk1FIj_tNqTxJnXAf5Vw
0,2022/04/15,振込1 レ テイ トウ ハ,400000,三菱UFJ銀行,未分類,未分類,,1,ema8YfMkufC9YC6hpRB9Cw
1,2022/04/11,ラクテンモバイルツウシンリョウ,-22,エポスカード,住宅,hl_living,"",0,PeIHrEOpLF8W9wZQF38Vig
1,2022/04/06,ソニ-ネツトワ-クコミユニケ-シヨンズ,-2750,エポスカード,住宅,hl_living,,0,Nh2_4VzqgW5Lpx_5hM7AzA
1,2022/04/04,ローンご返済,-23067,Smbc,住宅,hl_living,,0,9Ne3lF7WiU6ITPnLMNjGUw
1,2022/04/04,ローンご返済,-54250,Smbc,住宅,hl_living,,0,IDofdVq4x0HomA-CkKA5dw
1,2022/04/04,APPLE COM BILL,-750,エポスカード,教養・教育,hl_selfde,"",0,Mgy3byN07IPVs_OwXmDCmw
1,2022/04/04,東京電力,-20026,エポスカード,住宅,hl_living,,0,ISHILGsNk59vhJfZGWx0DA
1,2022/04/03,AMAZON.CO.JP (返品),1499,三井住友カード,収入,返金,,0,r-bIuNY-KG67Kd2YYMFHdA
1,2022/04/02,ベトナムコウクウ ナリタクウコウ,-36600,エポスカード,食費,hl_foods,"",0,5UipI1Ie0I-6gTfRHK_3BQ
1,2022/04/02,ケイセイスカイライナ-,-2500,エポスカード,住宅,hl_living,,0,9daOm9Zkw4p_7AOiCDP20Q
1,2022/04/02,QP/インリヨウジドウハンバイキ,-150,エポスカード,食費,hl_foods,,0,jV_x_X7T4J4Wrt8J3yZJkQ
1,2022/04/02,QP/インリヨウジドウハンバイキ,-140,エポスカード,食費,hl_foods,,0,HIkzK-x5nSSP9j18SSwQvA
0,2022/04/01,口座振替3 ポケツトカ-ド,-61602,三菱UFJ銀行,現金・カード,カード引き落とし,,1,_x9RRDK-uQb8JN-iS1SXcw
0,2022/04/01,カ-ド,480000,三菱UFJ銀行,収入,旦那,,1,SYfFPDykKTnAtkaPpSzsuQ
1,2022/04/01,EDISONmama Teeth Picker Baby Banana Plus Banana 1 Piece (x1) 販売: アマゾンジャパン合同会社,-655,Amazon.co.jp,日用品,hl_shop,,0,QkSF3ZyNUfD1IcMKHrSX6A
1,2022/04/01,EDISONmama Kamikami Baby Watermelon 販売: アマゾンジャパン合同会社,-703,Amazon.co.jp,日用品,hl_shop,,0,wJCyMs3M7HNeXZCeKiE_Fg
1,2022/04/01,Amazonポイント,1358,Amazon.co.jp,収入,ポイント,,0,sjSi_esx4RgyJ_tXQnXpfQ
1,2022/03/31,print,-1060,なし,日用品,hl_shop,,0,bsbNqFkIFG0RohuEAz6s1g
1,2022/03/31,AMAZON.CO.JP (返品),935,三井住友カード,収入,返金,,0,X-3xDVSkulSE_g7f9Z9gJw
1,2022/03/31,AMAZON.CO.JP (返品),1760,三井住友カード,収入,返金,,0,v0lOrMuQw3daFnKcI0QlNQ
1,2022/03/31,AMAZON.CO.JP (返品),1540,三井住友カード,収入,返金,,0,S9IffuljMc5pbW6M1h3HXg
1,2022/03/31,ユニクロ(ユニクロペイ),-12950,エポスカード,日用品,hl_shop,"",0,0y6xrbYTEPFRVgtdFXF7-w
1,2022/03/31,ユニクロ(ユニクロペイ),-25320,エポスカード,日用品,hl_shop,"",0,rR58RhNlFZWAIp7n6cDJjg
1,2022/03/31,アオバクリニツク,-10600,エポスカード,衣服・美容,hl_beahea,"",0,iW2G1lDB6rmEjs02fMqVfg
1,2022/03/31,ウエルパークヤツキヨクタチカワキタグチテン,-19255,エポスカード,日用品,hl_shop,"",0,6IXzAl2ymL1X8M70Vujt0A
1,2022/03/31,ウエルパークヤツキヨクタチカワキタグチテン,19255,エポスカード,収入,返金,"",0,02RaknoALZT6vIkghFkpvg
1,2022/03/31,ウエルパークヤツキヨクタチカワキタグチテン,-19255,エポスカード,日用品,hl_shop,???? bị charge 2 lần,0,y7l72UvbEKt4GiWERWmlOw
0,2022/03/31,AP/MOBILE SUICA APPLE V,-3000,エポスカード,食費,その他食費,"",0,9WFngbNFkqAQEHGK76K-Ew
1,2022/03/31,タイムズカー,-880,エポスカード,住宅,hl_living,,0,fdGH1jdMFg4SSt8fhD5p-A
1,2022/03/30,ロア インタ-ナシヨナル シンジユクテ,-16000,エポスカード,日用品,hl_shop,,0,UJCl1rPYh-cJ0doSJ__opQ
0,2022/03/30,AP/MOBILE SUICA APPLE V,-3000,エポスカード,通信費,その他通信費,"",0,zWIvdxxK6YO6LfY_N7PHOQ
0,2022/03/30,AP/MOBILE SUICA APPLE V,-10000,エポスカード,特別な支出,家具・家電,"",0,ymZj32WswXKuW_cmp2o3aw
1,2022/03/30,Richell Acrior Mug Straw Type R Navy 販売: アマゾンジャパン合同会社,-880,Amazon.co.jp,日用品,hl_shop,,0,uKvA3C0WjB5zrQW4GF9UuQ
1,2022/03/30,Amazonポイント,880,Amazon.co.jp,収入,ポイント,,0,ttQaNvojr55bY8eXoK2TlA
0,2022/03/29,AMAZON.CO.JP,-37800,三井住友カード,日用品,その他日用品,,1,1-YEuElhmZt9lS5fkeF5vg
0,2022/03/29,AMAZON.CO.JP,-1599,三井住友カード,日用品,その他日用品,,1,JkkJ47zJt6AjtSvPFz0oNA
0,2022/03/29,AP/MOBILE SUICA APPLE V,-3000,エポスカード,食費,その他食費,"",0,SGCg_KTUWf_iJhSQRTAkVQ
1,2022/03/29,"JASGOOD Women's Thick Belt, Elastic Belt, Sash Belt, Large Size, Wide Belt, 2.9 inches (7.4 cm) Wide, Lightweight, One Size Fits Most - 01-black 販売: MyJasgood(ジャスグッドベルト専門店☆顧客満足度100%目指して30日間の返品返金保証付き)",-1599,Amazon.co.jp,日用品,hl_shop,,0,C9VM3fnjvDloclouoRqX2Q
1,2022/03/29,"SENTRY JF082ET 1 Hour Fire Retardant Safe, 22.8 L A4 File Numeric Keypad, Dove Gray 販売: アマゾンジャパン合同会社",-37800,Amazon.co.jp,日用品,hl_shop,,0,lnsc1JGI0vqaPfuCqFgcGw
1,2022/03/28,print,-1570,なし,日用品,hl_shop,,0,sHKuWCWxOjW0vhcz4dbKyw
0,2022/03/28,AMAZON.CO.JP,-4355,三井住友カード,日用品,その他日用品,,1,zOrefev9ECdkTOG-2U2lRA
0,2022/03/28,AMAZON.CO.JP,-16089,三井住友カード,日用品,その他日用品,,1,uzxO_ILkOdZ7GQ9O0xtmgQ
0,2022/03/28,AMAZON.CO.JP,-1093,三井住友カード,日用品,その他日用品,,1,9nxsebFzuQboCZevrLXMbQ
1,2022/03/28,ユニクロ ジ-ユ- プラステオンライ,-10035,エポスカード,日用品,hl_shop,"",0,ABFwvGiVXRfHGsbgHt0fPg
1,2022/03/28,振込 アラカワゼイムシヨ,44010,Smbc,収入,その他入金,,0,uE3DQyfNwIlQLjvFEE55gg
1,2022/03/28,口座振替4 AP(GTNMOBILE,-1652,三菱UFJ銀行,住宅,hl_living,,0,hk7wTIO6oZq3J4c9uBFVJA
